entropy,id,method,t,truth,user_id,y
0.2587107526761446,59,BIM,2484,1,18,1
0.09484233957114574,60,BIM,1818,1,18,1
0.5456202950749992,61,BIM_ENTROPY,7135,1,18,0
0.48331674142347403,62,BIM,2987,1,18,1
0.3962371785550497,63,BIM,5132,1,18,0
0.530340823928144,64,NONE,6425,0,18,0
0.530340823928144,65,BIM,3684,1,18,0
0.720416997572734,66,NONE,6366,0,18,0
0.4418854375230702,67,BIM_ENTROPY,5361,1,18,0
0.5931141709824275,68,BIM_ENTROPY,5617,1,18,0
0.8828089171262067,69,BIM,5523,1,18,1
0.5733269202805338,70,BIM,4406,1,18,1
0.3018758179438709,71,BIM_ENTROPY,4670,1,18,1
0.2574020424827463,72,NONE,5050,0,18,0
0.35734499614098275,73,BIM_ENTROPY,5957,1,18,0
0.15080368228543306,74,BIM,1289,1,18,1
0.17553494927349805,75,BIM,2303,1,18,1
0.5173320208946208,76,BIM,3341,1,18,0
0.08667688280891712,77,BIM,1501,1,18,1
0.2450755584389437,78,NONE,8594,0,18,1
0.617476314582611,79,NONE,6362,0,18,0
0.5173320208946208,80,NONE,4390,0,18,0
0.19960626838625967,81,NONE,5580,0,18,0
0.5307323184304427,82,BIM_ENTROPY,4962,1,18,0
0.19960626838625967,83,BIM_ENTROPY,2745,1,18,1
0.09484233957114574,84,NONE,2915,0,18,1
0.259538483909576,85,BIM_ENTROPY,2641,1,18,1
0.2981510273934296,86,BIM_ENTROPY,2440,1,18,1
0.184337982796613,87,BIM,5264,1,18,1
0.2510933882171341,88,BIM,5918,1,18,1
0.3838100244963703,89,BIM,6201,1,18,1
0.3139897764007114,90,BIM_ENTROPY,4634,1,18,1
0.9154707441751212,91,BIM_ENTROPY,3539,1,18,0
0.3139897764007114,92,NONE,5806,0,18,0
0.1170009284012483,93,NONE,4991,0,18,0
0.6578673616626213,94,BIM,5797,1,18,0
0.5350723146273532,95,BIM_ENTROPY,4022,1,18,1
0.09051352893144372,96,NONE,7210,0,18,0
0.13092694712587108,97,BIM,1144,1,18,1
0.16092661155915486,98,BIM,945,1,18,1
0.3756893099629758,99,BIM,5728,1,18,0
0.19735797138734465,100,BIM,1933,1,18,1
0.692889341282536,101,BIM_ENTROPY,5611,1,18,0
0.374201630854241,102,NONE,4620,0,18,0
0.2009597208084921,103,BIM,3992,1,18,1
0.5733269202805338,104,BIM_ENTROPY,6056,1,18,0
0.15494233845259,105,NONE,7922,0,18,0
0.13977472287782014,106,BIM,1948,1,18,1
0.23736870952226485,107,NONE,5897,0,18,0
0.3661704007785148,108,NONE,5952,0,18,0
0.5350723146273532,109,NONE,6295,0,18,0
0.12330958266686055,110,BIM_ENTROPY,1465,1,18,1
0.2981510273934296,111,BIM,2287,1,18,1
0.3831612621782754,112,BIM,5674,1,18,1
0.6578673616626213,113,NONE,6267,0,18,1
0.211127392311048,114,NONE,5902,0,18,0
0.15494233845259,115,BIM,1495,1,18,1
0.35734499614098275,116,NONE,6352,0,18,0
0.5307323184304427,117,NONE,3331,0,18,0
0.7761770002572678,118,NONE,1348,0,18,0
0.6980794398272951,119,BIM_ENTROPY,4397,1,18,0
0.09841053232066756,120,NONE,6114,0,18,1
0.07150926723414727,121,NONE,7586,0,18,0
0.3962371785550497,122,NONE,5703,0,18,0
0.11083768637934698,123,BIM_ENTROPY,1530,1,18,1
0.3235534278140065,124,BIM,1428,1,18,1
0.1803894811020011,125,BIM_ENTROPY,5806,1,18,0
0.08667688280891712,126,NONE,6213,0,18,0
0.3189114215724657,127,BIM_ENTROPY,1696,1,18,0
0.32777038288162325,128,BIM,4280,1,18,1
0.6578673616626213,129,BIM_ENTROPY,5070,1,18,0
0.9154707441751212,130,NONE,5756,0,18,0
0.4900280757485934,131,NONE,3530,0,18,0
0.7624523215623986,132,BIM_ENTROPY,6258,1,18,0
0.17553494927349805,133,NONE,5279,0,18,0
0.3756893099629758,134,BIM_ENTROPY,1315,1,18,0
0.3235534278140065,135,BIM_ENTROPY,10194,1,18,0
0.3661704007785148,136,BIM,5568,1,18,1
0.3661704007785148,137,BIM_ENTROPY,6001,1,18,0
0.3189114215724657,138,NONE,5432,0,18,0
0.4189438596883704,139,BIM,5827,1,18,1
0.15080368228543306,140,BIM_ENTROPY,1509,1,18,1
0.12825359895303184,141,NONE,2760,0,18,0
0.720416997572734,142,BIM_ENTROPY,6000,1,18,0
0.3831612621782754,143,NONE,3692,0,18,0
0.5307323184304427,144,BIM,3931,1,18,1
0.14213487544882047,145,BIM,3167,1,18,1
0.48331674142347403,146,BIM_ENTROPY,6474,1,18,0
0.530340823928144,147,BIM_ENTROPY,6370,1,18,0
0.3294929586917372,148,BIM,6292,1,18,1
0.09841053232066756,149,BIM_ENTROPY,3510,1,18,1
0.32777038288162325,150,NONE,5586,0,18,0
0.5341550989362535,151,NONE,6133,0,18,0
0.7624523215623986,152,BIM,4890,1,18,0
0.1803894811020011,153,BIM,2876,1,18,0
0.11083768637934698,154,NONE,2102,0,18,0
0.35734499614098275,155,BIM,2139,1,18,1
0.5341550989362535,156,BIM,5742,1,18,0
0.6980794398272951,157,BIM,4139,1,18,0
0.5350723146273532,158,BIM,1204,1,18,1
0.5931141709824275,159,NONE,6792,0,18,1
0.26251384212704554,160,BIM,1121,1,18,1
0.3139897764007114,161,BIM,2125,1,18,1
0.3838100244963703,162,BIM_ENTROPY,1877,1,18,1
0.3294929586917372,163,BIM_ENTROPY,5819,1,18,0
0.2009597208084921,164,BIM_ENTROPY,5948,1,18,0
0.16092661155915486,165,NONE,5815,0,18,0
0.20658605608438385,166,BIM,1879,1,18,1
0.12390241719891275,167,NONE,2670,0,18,0
0.1170009284012483,168,BIM,2595,1,18,1
0.2574020424827463,169,BIM_ENTROPY,5707,1,18,1
0.5801053679489043,170,NONE,5481,0,18,0
0.374201630854241,171,BIM,7984,1,18,0
0.4189438596883704,172,BIM_ENTROPY,5865,1,18,1
0.4900280757485934,173,BIM,2930,1,18,0
0.8828089171262067,174,NONE,5965,0,18,1
0.48331674142347403,175,NONE,5542,0,18,1
0.4086867037281462,176,BIM_ENTROPY,3497,1,18,1
0.5801053679489043,177,BIM_ENTROPY,5312,1,18,0
0.2479949888703705,178,BIM,1717,1,18,1
0.2961376270958938,179,BIM_ENTROPY,5888,1,18,0
0.7761770002572678,180,BIM,5991,1,18,0
0.09841053232066756,181,BIM,1437,1,18,1
0.2450755584389437,182,BIM,1745,1,18,1
0.8175859330432546,183,BIM,4616,1,18,0
0.14213487544882047,184,NONE,5529,0,18,1
0.20658605608438385,185,BIM_ENTROPY,5622,1,18,1
0.19735797138734465,186,BIM_ENTROPY,4214,1,18,0
0.4086867037281462,187,BIM,5888,1,18,0
0.7632017538953703,188,NONE,6193,0,18,0
0.4418854375230702,189,NONE,6153,0,18,0
0.09051352893144372,190,BIM,1993,1,18,1
0.13977472287782014,191,NONE,6922,0,18,0
0.12330958266686055,192,BIM,2288,1,18,1
0.5456202950749992,193,BIM,1119,1,18,1
0.2510933882171341,194,NONE,2740,0,18,0
0.7834364268856053,195,NONE,7962,0,18,0
0.12330958266686055,196,NONE,5625,0,18,0
0.12390241719891275,197,BIM_ENTROPY,1606,1,18,1
0.09051352893144372,198,BIM_ENTROPY,1509,1,18,1
0.2587107526761446,199,NONE,5725,0,18,1
0.8368362769991388,200,NONE,2050,0,18,0
0.3867853827138399,201,BIM_ENTROPY,2335,1,18,1
0.08667688280891712,202,BIM_ENTROPY,3131,1,18,1
0.0685786512455118,203,BIM,2755,1,18,1
0.3018758179438709,204,BIM,2057,1,18,1
0.184337982796613,205,BIM_ENTROPY,6130,1,18,0
0.5931141709824275,206,BIM,5467,1,18,1
0.2981510273934296,207,NONE,2290,0,18,0
0.12825359895303184,208,BIM,3247,1,18,1
0.3756893099629758,209,NONE,5550,0,18,0
0.7834364268856053,210,BIM_ENTROPY,3429,1,18,0
0.2574020424827463,211,BIM,2239,1,18,1
0.259538483909576,212,BIM,1905,1,18,1
0.20658605608438385,213,NONE,5934,0,18,0
0.16092661155915486,214,BIM_ENTROPY,5535,1,18,1
0.23736870952226485,215,BIM_ENTROPY,6969,1,18,0
0.7632017538953703,216,BIM_ENTROPY,6242,1,18,0
0.14213487544882047,217,BIM_ENTROPY,2220,1,18,1
0.2510933882171341,218,BIM_ENTROPY,5027,1,18,0
0.1803894811020011,219,NONE,10029,0,18,0
0.211127392311048,220,BIM,3197,1,18,1
0.7624523215623986,221,NONE,5863,0,18,0
0.617476314582611,222,BIM_ENTROPY,6064,1,18,0
0.2764174897372513,223,NONE,6013,0,18,0
0.5173320208946208,224,BIM_ENTROPY,6200,1,18,0
0.3867853827138399,225,NONE,3167,0,18,0
0.13375689309962974,226,NONE,4264,0,18,0
0.4086867037281462,227,NONE,5479,0,18,0
0.07150926723414727,228,BIM_ENTROPY,5438,1,18,1
0.2587107526761446,229,BIM_ENTROPY,3843,1,18,1
0.259538483909576,230,NONE,6305,0,18,0
0.2479949888703705,231,NONE,5776,0,18,0
0.7834364268856053,232,BIM,5545,1,18,0
0.9154707441751212,233,BIM,5561,1,18,0
0.32777038288162325,234,BIM_ENTROPY,6165,1,18,0
0.12825359895303184,235,BIM_ENTROPY,5711,1,18,1
0.8492186888289841,236,NONE,3528,0,18,0
0.26251384212704554,237,NONE,3816,0,18,0
0.5067728548897663,238,BIM_ENTROPY,5906,1,18,0
0.692889341282536,239,BIM,5106,1,18,0
0.13375689309962974,0,BIM,6607,1,19,0
0.3018758179438709,1,NONE,6199,0,19,0
0.13375689309962974,2,BIM_ENTROPY,5885,1,19,0
0.5801053679489043,3,BIM,4292,1,19,1
0.5067728548897663,4,BIM,6153,1,19,0
0.617476314582611,5,BIM,5714,1,19,0
0.211127392311048,6,BIM_ENTROPY,6064,1,19,0
0.11083768637934698,7,BIM,3447,1,19,1
0.0685786512455118,8,NONE,6088,0,19,0
0.8492186888289841,9,BIM_ENTROPY,5637,1,19,0
0.7632017538953703,10,BIM,6212,1,19,0
0.2009597208084921,11,NONE,5996,0,19,0
0.23736870952226485,12,BIM,2832,1,19,1
0.8492186888289841,13,BIM,5800,1,19,0
0.6980794398272951,14,NONE,5925,0,19,0
0.4418854375230702,15,BIM,6212,1,19,0
0.13977472287782014,16,BIM_ENTROPY,5798,1,19,1
0.4900280757485934,17,BIM_ENTROPY,5827,1,19,0
0.2764174897372513,18,BIM_ENTROPY,5812,1,19,0
0.17553494927349805,19,BIM_ENTROPY,6117,1,19,0
0.8175859330432546,20,BIM_ENTROPY,6431,1,19,0
0.09484233957114574,21,BIM_ENTROPY,6721,1,19,0
0.8828089171262067,22,BIM_ENTROPY,5719,1,19,0
0.8368362769991388,23,BIM_ENTROPY,5853,1,19,0
0.15080368228543306,24,NONE,5770,0,19,0
0.184337982796613,25,NONE,5881,0,19,0
0.8175859330432546,26,NONE,5953,0,19,0
0.3962371785550497,27,BIM_ENTROPY,6134,1,19,0
0.4189438596883704,28,NONE,5922,0,19,0
0.2479949888703705,29,BIM_ENTROPY,5953,1,19,0
0.1170009284012483,30,BIM_ENTROPY,2409,1,19,1
0.13092694712587108,31,BIM_ENTROPY,5800,1,19,1
0.2961376270958938,32,NONE,5810,0,19,0
0.3294929586917372,33,NONE,5793,0,19,0
0.12390241719891275,34,BIM,4411,1,19,1
0.07150926723414727,35,BIM,2210,1,19,1
0.2961376270958938,36,BIM,4112,1,19,1
0.2450755584389437,37,BIM_ENTROPY,5812,1,19,1
0.692889341282536,38,NONE,5749,0,19,0
0.3235534278140065,39,NONE,5886,0,19,0
0.3831612621782754,40,BIM_ENTROPY,6502,1,19,0
0.374201630854241,41,BIM_ENTROPY,5097,1,19,1
0.5341550989362535,42,BIM_ENTROPY,5860,1,19,0
0.5733269202805338,43,NONE,5540,0,19,0
0.13092694712587108,44,NONE,5743,0,19,0
0.19960626838625967,45,BIM,4431,1,19,1
0.2764174897372513,46,BIM,5720,1,19,0
0.3867853827138399,47,BIM,6324,1,19,1
0.15494233845259,48,BIM_ENTROPY,5962,1,19,1
0.19735797138734465,49,NONE,5778,0,19,0
0.8368362769991388,50,BIM,5766,1,19,0
0.3838100244963703,51,NONE,6188,0,19,0
0.3189114215724657,52,BIM,5098,1,19,1
0.5456202950749992,53,NONE,5936,0,19,0
0.720416997572734,54,BIM,5923,1,19,0
0.7761770002572678,55,BIM_ENTROPY,6073,1,19,0
0.26251384212704554,56,BIM_ENTROPY,4996,1,19,1
0.0685786512455118,57,BIM_ENTROPY,4896,1,19,1
0.5067728548897663,58,NONE,5495,0,19,0
0.2587107526761446,59,BIM,2333,1,19,1
0.09484233957114574,60,BIM,3575,1,19,1
0.5456202950749992,61,BIM_ENTROPY,5785,1,19,0
0.48331674142347403,62,BIM,7142,1,19,0
0.3962371785550497,63,BIM,5635,1,19,1
0.530340823928144,64,NONE,5882,0,19,0
0.530340823928144,65,BIM,6062,1,19,0
0.720416997572734,66,NONE,5901,0,19,0
0.4418854375230702,67,BIM_ENTROPY,6123,1,19,0
0.5931141709824275,68,BIM_ENTROPY,5591,1,19,0
0.8828089171262067,69,BIM,5842,1,19,0
0.5733269202805338,70,BIM,6064,1,19,0
0.3018758179438709,71,BIM_ENTROPY,6161,1,19,0
0.2574020424827463,72,NONE,6363,0,19,0
0.35734499614098275,73,BIM_ENTROPY,6139,1,19,1
0.15080368228543306,74,BIM,2782,1,19,1
0.17553494927349805,75,BIM,4124,1,19,1
0.5173320208946208,76,BIM,6636,1,19,0
0.08667688280891712,77,BIM,2323,1,19,1
0.2450755584389437,78,NONE,5842,0,19,0
0.617476314582611,79,NONE,6069,0,19,0
0.5173320208946208,80,NONE,5806,0,19,0
0.19960626838625967,81,NONE,8820,0,19,0
0.5307323184304427,82,BIM_ENTROPY,6013,1,19,0
0.19960626838625967,83,BIM_ENTROPY,6015,1,19,1
0.09484233957114574,84,NONE,5943,0,19,0
0.259538483909576,85,BIM_ENTROPY,6036,1,19,1
0.2981510273934296,86,BIM_ENTROPY,5991,1,19,0
0.184337982796613,87,BIM,6875,1,19,0
0.2510933882171341,88,BIM,4241,1,19,1
0.3838100244963703,89,BIM,3505,1,19,1
0.3139897764007114,90,BIM_ENTROPY,5867,1,19,0
0.9154707441751212,91,BIM_ENTROPY,6074,1,19,0
0.3139897764007114,92,NONE,5819,0,19,0
0.1170009284012483,93,NONE,5948,0,19,0
0.6578673616626213,94,BIM,6916,1,19,0
0.5350723146273532,95,BIM_ENTROPY,6060,1,19,1
0.09051352893144372,96,NONE,6012,0,19,0
0.13092694712587108,97,BIM,2104,1,19,1
0.16092661155915486,98,BIM,2686,1,19,1
0.3756893099629758,99,BIM,4170,1,19,1
0.19735797138734465,100,BIM,5928,1,19,0
0.692889341282536,101,BIM_ENTROPY,5835,1,19,0
0.374201630854241,102,NONE,5916,0,19,0
0.2009597208084921,103,BIM,4514,1,19,1
0.5733269202805338,104,BIM_ENTROPY,5969,1,19,0
0.15494233845259,105,NONE,5929,0,19,0
0.13977472287782014,106,BIM,5525,1,19,1
0.23736870952226485,107,NONE,5914,0,19,0
0.3661704007785148,108,NONE,6018,0,19,0
0.5350723146273532,109,NONE,5884,0,19,0
0.12330958266686055,110,BIM_ENTROPY,6066,1,19,1
0.2981510273934296,111,BIM,2679,1,19,1
0.3831612621782754,112,BIM,4394,1,19,1
0.6578673616626213,113,NONE,5877,0,19,0
0.211127392311048,114,NONE,6030,0,19,0
0.15494233845259,115,BIM,4826,1,19,1
0.35734499614098275,116,NONE,5904,0,19,0
0.5307323184304427,117,NONE,5905,0,19,0
0.7761770002572678,118,NONE,5814,0,19,0
0.6980794398272951,119,BIM_ENTROPY,5996,1,19,0
0.09841053232066756,120,NONE,5816,0,19,0
0.07150926723414727,121,NONE,5800,0,19,0
0.3962371785550497,122,NONE,6314,0,19,0
0.11083768637934698,123,BIM_ENTROPY,4791,1,19,1
0.3235534278140065,124,BIM,3052,1,19,1
0.1803894811020011,125,BIM_ENTROPY,5975,1,19,0
0.08667688280891712,126,NONE,5926,0,19,0
0.3189114215724657,127,BIM_ENTROPY,5753,1,19,0
0.32777038288162325,128,BIM,5814,1,19,0
0.6578673616626213,129,BIM_ENTROPY,5671,1,19,0
0.9154707441751212,130,NONE,6036,0,19,0
0.4900280757485934,131,NONE,6140,0,19,0
0.7624523215623986,132,BIM_ENTROPY,6040,1,19,0
0.17553494927349805,133,NONE,4527,0,19,0
0.3756893099629758,134,BIM_ENTROPY,5898,1,19,0
0.3235534278140065,135,BIM_ENTROPY,5695,1,19,0
0.3661704007785148,136,BIM,6081,1,19,0
0.3661704007785148,137,BIM_ENTROPY,5964,1,19,0
0.3189114215724657,138,NONE,6203,0,19,0
0.4189438596883704,139,BIM,6970,1,19,0
0.15080368228543306,140,BIM_ENTROPY,4783,1,19,1
0.12825359895303184,141,NONE,5558,0,19,0
0.720416997572734,142,BIM_ENTROPY,5990,1,19,0
0.3831612621782754,143,NONE,5876,0,19,0
0.5307323184304427,144,BIM,4330,1,19,1
0.14213487544882047,145,BIM,4919,1,19,1
0.48331674142347403,146,BIM_ENTROPY,5934,1,19,0
0.530340823928144,147,BIM_ENTROPY,6169,1,19,0
0.3294929586917372,148,BIM,3975,1,19,1
0.09841053232066756,149,BIM_ENTROPY,10867,1,19,0
0.32777038288162325,150,NONE,5843,0,19,0
0.5341550989362535,151,NONE,6423,0,19,0
0.7624523215623986,152,BIM,5999,1,19,0
0.1803894811020011,153,BIM,5976,1,19,0
0.11083768637934698,154,NONE,6073,0,19,0
0.35734499614098275,155,BIM,4143,1,19,1
0.5341550989362535,156,BIM,3930,1,19,1
0.6980794398272951,157,BIM,5678,1,19,0
0.5350723146273532,158,BIM,2692,1,19,1
0.5931141709824275,159,NONE,5836,0,19,0
0.26251384212704554,160,BIM,2271,1,19,1
0.3139897764007114,161,BIM,4527,1,19,1
0.3838100244963703,162,BIM_ENTROPY,5873,1,19,0
0.3294929586917372,163,BIM_ENTROPY,6225,1,19,0
0.2009597208084921,164,BIM_ENTROPY,5868,1,19,0
0.16092661155915486,165,NONE,5901,0,19,0
0.20658605608438385,166,BIM,4076,1,19,1
0.12390241719891275,167,NONE,6780,0,19,0
0.1170009284012483,168,BIM,5912,1,19,1
0.2574020424827463,169,BIM_ENTROPY,6565,1,19,1
0.5801053679489043,170,NONE,4847,0,19,0
0.374201630854241,171,BIM,5590,1,19,1
0.4189438596883704,172,BIM_ENTROPY,6033,1,19,0
0.4900280757485934,173,BIM,5819,1,19,0
0.8828089171262067,174,NONE,6308,0,19,0
0.48331674142347403,175,NONE,6045,0,19,0
0.4086867037281462,176,BIM_ENTROPY,6264,1,19,0
0.5801053679489043,177,BIM_ENTROPY,5966,1,19,0
0.2479949888703705,178,BIM,6082,1,19,1
0.2961376270958938,179,BIM_ENTROPY,5890,1,19,0
0.7761770002572678,180,BIM,5518,1,19,0
0.09841053232066756,181,BIM,2104,1,19,1
0.2450755584389437,182,BIM,4655,1,19,1
0.8175859330432546,183,BIM,6121,1,19,0
0.14213487544882047,184,NONE,5882,0,19,0
0.20658605608438385,185,BIM_ENTROPY,5788,1,19,0
0.19735797138734465,186,BIM_ENTROPY,6291,1,19,0
0.4086867037281462,187,BIM,5967,1,19,0
0.7632017538953703,188,NONE,5807,0,19,0
0.4418854375230702,189,NONE,5658,0,19,0
0.09051352893144372,190,BIM,4591,1,19,1
0.13977472287782014,191,NONE,6074,0,19,0
0.12330958266686055,192,BIM,3144,1,19,1
0.5456202950749992,193,BIM,5773,1,19,0
0.2510933882171341,194,NONE,6016,0,19,0
0.7834364268856053,195,NONE,6082,0,19,0
0.12330958266686055,196,NONE,5902,0,19,0
0.12390241719891275,197,BIM_ENTROPY,4448,1,19,1
0.09051352893144372,198,BIM_ENTROPY,5966,1,19,1
0.2587107526761446,199,NONE,5699,0,19,0
0.8368362769991388,200,NONE,5953,0,19,0
0.3867853827138399,201,BIM_ENTROPY,4795,1,19,1
0.08667688280891712,202,BIM_ENTROPY,7469,1,19,1
0.0685786512455118,203,BIM,1618,1,19,1
0.3018758179438709,204,BIM,3177,1,19,1
0.184337982796613,205,BIM_ENTROPY,5839,1,19,0
0.5931141709824275,206,BIM,5536,1,19,0
0.2981510273934296,207,NONE,5760,0,19,0
0.12825359895303184,208,BIM,6069,1,19,0
0.3756893099629758,209,NONE,5883,0,19,0
0.7834364268856053,210,BIM_ENTROPY,6102,1,19,0
0.2574020424827463,211,BIM,5628,1,19,1
0.259538483909576,212,BIM,3764,1,19,1
0.20658605608438385,213,NONE,5866,0,19,0
0.16092661155915486,214,BIM_ENTROPY,5988,1,19,0
0.23736870952226485,215,BIM_ENTROPY,6179,1,19,0
0.7632017538953703,216,BIM_ENTROPY,5691,1,19,0
0.14213487544882047,217,BIM_ENTROPY,5030,1,19,1
0.2510933882171341,218,BIM_ENTROPY,3895,1,19,0
0.1803894811020011,219,NONE,5879,0,19,0
0.211127392311048,220,BIM,2365,1,19,1
0.7624523215623986,221,NONE,6042,0,19,0
0.617476314582611,222,BIM_ENTROPY,5707,1,19,0
0.2764174897372513,223,NONE,5818,0,19,0
0.5173320208946208,224,BIM_ENTROPY,6164,1,19,0
0.3867853827138399,225,NONE,5914,0,19,0
0.13375689309962974,226,NONE,5788,0,19,0
0.4086867037281462,227,NONE,6339,0,19,0
0.07150926723414727,228,BIM_ENTROPY,5907,1,19,0
0.2587107526761446,229,BIM_ENTROPY,4608,1,19,1
0.259538483909576,230,NONE,5888,0,19,0
0.2479949888703705,231,NONE,5937,0,19,0
0.7834364268856053,232,BIM,5792,1,19,0
0.9154707441751212,233,BIM,6164,1,19,0
0.32777038288162325,234,BIM_ENTROPY,5782,1,19,0
0.12825359895303184,235,BIM_ENTROPY,5941,1,19,0
0.8492186888289841,236,NONE,5939,0,19,0
0.26251384212704554,237,NONE,5794,0,19,0
0.5067728548897663,238,BIM_ENTROPY,5815,1,19,0
0.692889341282536,239,BIM,5921,1,19,0
0.13375689309962974,0,BIM,2508,1,20,0
0.3018758179438709,1,NONE,2651,0,20,0
0.13375689309962974,2,BIM_ENTROPY,1894,1,20,0
0.5801053679489043,3,BIM,4111,1,20,1
0.5067728548897663,4,BIM,1680,1,20,0
0.617476314582611,5,BIM,3330,1,20,1
0.211127392311048,6,BIM_ENTROPY,2300,1,20,0
0.11083768637934698,7,BIM,2332,1,20,1
0.0685786512455118,8,NONE,2954,0,20,0
0.8492186888289841,9,BIM_ENTROPY,1061,1,20,0
0.7632017538953703,10,BIM,1127,1,20,0
0.2009597208084921,11,NONE,1925,0,20,0
0.23736870952226485,12,BIM,1935,1,20,1
0.8492186888289841,13,BIM,1295,1,20,0
0.6980794398272951,14,NONE,1597,0,20,0
0.4418854375230702,15,BIM,2977,1,20,1
0.13977472287782014,16,BIM_ENTROPY,1670,1,20,1
0.4900280757485934,17,BIM_ENTROPY,3588,1,20,0
0.2764174897372513,18,BIM_ENTROPY,4159,1,20,0
0.17553494927349805,19,BIM_ENTROPY,5894,1,20,0
0.8175859330432546,20,BIM_ENTROPY,1636,1,20,0
0.09484233957114574,21,BIM_ENTROPY,1398,1,20,1
0.8828089171262067,22,BIM_ENTROPY,1599,1,20,0
0.8368362769991388,23,BIM_ENTROPY,4059,1,20,0
0.15080368228543306,24,NONE,4208,0,20,0
0.184337982796613,25,NONE,1436,0,20,0
0.8175859330432546,26,NONE,674,0,20,0
0.3962371785550497,27,BIM_ENTROPY,1135,1,20,0
0.4189438596883704,28,NONE,2717,0,20,0
0.2479949888703705,29,BIM_ENTROPY,1681,1,20,1
0.1170009284012483,30,BIM_ENTROPY,1283,1,20,1
0.13092694712587108,31,BIM_ENTROPY,3155,1,20,0
0.2961376270958938,32,NONE,4811,0,20,0
0.3294929586917372,33,NONE,3020,0,20,0
0.12390241719891275,34,BIM,1313,1,20,1
0.07150926723414727,35,BIM,1451,1,20,1
0.2961376270958938,36,BIM,6234,1,20,1
0.2450755584389437,37,BIM_ENTROPY,1282,1,20,1
0.692889341282536,38,NONE,1018,0,20,0
0.3235534278140065,39,NONE,3508,0,20,0
0.3831612621782754,40,BIM_ENTROPY,6115,1,20,0
0.374201630854241,41,BIM_ENTROPY,3247,1,20,0
0.5341550989362535,42,BIM_ENTROPY,3349,1,20,0
0.5733269202805338,43,NONE,5653,0,20,0
0.13092694712587108,44,NONE,1704,0,20,0
0.19960626838625967,45,BIM,3828,1,20,1
0.2764174897372513,46,BIM,1691,1,20,0
0.3867853827138399,47,BIM,1529,1,20,1
0.15494233845259,48,BIM_ENTROPY,2300,1,20,1
0.19735797138734465,49,NONE,2271,0,20,0
0.8368362769991388,50,BIM,2040,1,20,0
0.3838100244963703,51,NONE,3640,0,20,0
0.3189114215724657,52,BIM,2147,1,20,0
0.5456202950749992,53,NONE,3059,0,20,0
0.720416997572734,54,BIM,5017,1,20,0
0.7761770002572678,55,BIM_ENTROPY,1823,1,20,0
0.26251384212704554,56,BIM_ENTROPY,2118,1,20,1
0.0685786512455118,57,BIM_ENTROPY,1453,1,20,1
0.5067728548897663,58,NONE,2041,0,20,0
0.2587107526761446,59,BIM,1238,1,20,1
0.09484233957114574,60,BIM,1544,1,20,1
0.5456202950749992,61,BIM_ENTROPY,5475,1,20,0
0.48331674142347403,62,BIM,1415,1,20,1
0.3962371785550497,63,BIM,2520,1,20,0
0.530340823928144,64,NONE,2182,0,20,0
0.530340823928144,65,BIM,1399,1,20,0
0.720416997572734,66,NONE,2095,0,20,0
0.4418854375230702,67,BIM_ENTROPY,2835,1,20,0
0.5931141709824275,68,BIM_ENTROPY,1558,1,20,0
0.8828089171262067,69,BIM,1650,1,20,1
0.5733269202805338,70,BIM,3670,1,20,0
0.3018758179438709,71,BIM_ENTROPY,3450,1,20,0
0.2574020424827463,72,NONE,3285,0,20,0
0.35734499614098275,73,BIM_ENTROPY,4831,1,20,0
0.15080368228543306,74,BIM,1953,1,20,1
0.17553494927349805,75,BIM,2893,1,20,1
0.5173320208946208,76,BIM,3262,1,20,0
0.08667688280891712,77,BIM,2169,1,20,1
0.2450755584389437,78,NONE,3647,0,20,0
0.617476314582611,79,NONE,1803,0,20,0
0.5173320208946208,80,NONE,4886,0,20,0
0.19960626838625967,81,NONE,1346,0,20,0
0.5307323184304427,82,BIM_ENTROPY,2849,1,20,0
0.19960626838625967,83,BIM_ENTROPY,1738,1,20,1
0.09484233957114574,84,NONE,2598,0,20,0
0.259538483909576,85,BIM_ENTROPY,1645,1,20,1
0.2981510273934296,86,BIM_ENTROPY,1329,1,20,1
0.184337982796613,87,BIM,1629,1,20,1
0.2510933882171341,88,BIM,4985,1,20,1
0.3838100244963703,89,BIM,1127,1,20,1
0.3139897764007114,90,BIM_ENTROPY,1468,1,20,1
0.9154707441751212,91,BIM_ENTROPY,1962,1,20,0
0.3139897764007114,92,NONE,3136,0,20,0
0.1170009284012483,93,NONE,1099,0,20,0
0.6578673616626213,94,BIM,1730,1,20,0
0.5350723146273532,95,BIM_ENTROPY,2293,1,20,1
0.09051352893144372,96,NONE,2030,0,20,0
0.13092694712587108,97,BIM,1161,1,20,1
0.16092661155915486,98,BIM,1840,1,20,1
0.3756893099629758,99,BIM,757,1,20,0
0.19735797138734465,100,BIM,3333,1,20,0
0.692889341282536,101,BIM_ENTROPY,1222,1,20,0
0.374201630854241,102,NONE,3583,0,20,0
0.2009597208084921,103,BIM,6021,1,20,1
0.5733269202805338,104,BIM_ENTROPY,1442,1,20,0
0.15494233845259,105,NONE,6505,0,20,0
0.13977472287782014,106,BIM,1565,1,20,1
0.23736870952226485,107,NONE,3370,0,20,0
0.3661704007785148,108,NONE,2891,0,20,0
0.5350723146273532,109,NONE,1467,0,20,0
0.12330958266686055,110,BIM_ENTROPY,1333,1,20,1
0.2981510273934296,111,BIM,1056,1,20,1
0.3831612621782754,112,BIM,3271,1,20,1
